,loss,mean_absolute_error,accuracy,val_loss,val_mean_absolute_error,val_accuracy
0,1.491986870765686,0.12568895518779755,0.0,0.7125387191772461,0.2056012749671936,0.0
1,1.4940904378890991,0.13220009207725525,0.0,0.7085020542144775,0.102327361702919,0.0
2,1.4933695793151855,0.16472014784812927,0.0,0.7069464325904846,0.11836522817611694,0.0
3,1.4903249740600586,0.1352408081293106,0.0,0.7070485353469849,0.11692902445793152,0.0
