,loss,mean_absolute_error,accuracy,val_loss,val_mean_absolute_error,val_accuracy
0,0.9237581491470337,0.11113446205854416,0.0,0.7100902795791626,0.11274255812168121,0.0
1,0.8605855703353882,0.11133269220590591,0.0,0.7271232604980469,0.12320052087306976,0.0
2,0.8418911099433899,0.11242347955703735,0.0,0.723785400390625,0.11992662400007248,0.0
3,0.8179305195808411,0.10960569232702255,0.0,0.7253251671791077,0.12172482162714005,0.0
4,0.7568446397781372,0.10439205914735794,0.0,0.7227776050567627,0.12470334023237228,0.0
