,loss,mean_absolute_error,accuracy,val_loss,val_mean_absolute_error,val_accuracy
0,0.9416139125823975,0.11241217702627182,0.0,0.6093553304672241,0.09800998121500015,0.0
1,0.8613123297691345,0.11403617262840271,0.0,0.6345177292823792,0.11082708090543747,0.0
