,loss,mean_absolute_error,accuracy,val_loss,val_mean_absolute_error,val_accuracy
0,0.9682416319847107,0.12155047804117203,0.0,0.7065597772598267,0.11928343027830124,0.0
1,0.9682317972183228,0.12436602264642715,0.0,0.7087937593460083,0.10046662390232086,0.0
