score
22
37
2
4
948
14
1
2
3
6
15
21
2
4
3
2
1
5
10
5
12
1
10
2
17
174
0
4
1
1
0
3
11593
27
0
2
0
0
2
269
0
3
0
40
1
87
25
2
14
11
19
1263
38
20
0
2
1
102
1
1
50
120
2
273
1
46
4
94
47
1
12
18
13
4
51
8
15
8
6
9
26
0
6
19
5
0
14
26
23
11
0
9
2
0
141
7
10
175
369
10
1
20
2
1
2
6
8
41
0
2
0
12
1
3
1
0
5
1
928
3
10
29
0
54
8
44
6
0
3
2
5
3
2
289
1
4
1
2
4
42
0
1
5
951
1
2
4
9
0
22
5
61
1
5
2
1
4
3
2
27
16
0
7
0
8
0
28
17
54
21
4
38
1
4
39
3
0
5
17
3
2
0
0
60
7
39
18
1
21
18
7
1
6
4
5
1
43
1
34
15
5
6
1
2
10
6
18
1
4
16
1
13
0
0
1
2
21
0
2
0
8
5
12
1
125
1
10
1
6
785
7
3
1
21
256
35
26
4
1
1
155
4
2
110
6
3
17
2
3
350
0
3
8
1
1
3
3
3
0
6
12
11
5
1
455
3
25
2
4
0
1
3
2
1
1
1543
7
2
5
2
21
117
10
2
2
5
48
5
210
1
0
12
0
2
2
0
1
13
6
5
3
0
0
14
3
0
0
777
1
0
2
9
185
13
5
132
1
60
1
2
15
6
9
8
4
12
11
7
1
3
0
2
155
0
7
1
1
84
6
3
3
599
1094
4
3
6
0
31
0
2
1
190
1
2
4
1
3
5
2
6
8
41
7437
6
11
0
27
21
8
1
0
9
4
69
15
2
838
7
29
74
803
6
1
11
1
4
7
15
1
1
1
53
324
17
5
186
115
4
0
14
0
3
0
7
22
6
387
1
616
0
0
3
4
2
0
3
7
28
7
1
6
14
122
326
6
8
4
96
5
19
4
2
15
13
2
4
102
4
250
188
2
7
1
8
2
4
0
20
38
14
3
0
71
7
7
65
0
0
10
24
11
142
8
18
46
224
4
20
34
70
1
16
14
284
4
0
1
2
2
0
331
0
1
10
0
36
549
172
5
8
3
35
1
7
0
5
28
1
30
0
4
1
5
0
3
13
0
18
4
572
11
1
0
8
0
0
3
1
3
4
0
0
8
74
0
1
1
790
10
2
11
1
0
285
23
0
8
1
2
2
17
20
16
18
1
0
22
0
103
6
37
1
2
2
201
17
837
0
0
1
4
0
0
120
1
0
14
3
6
0
6
1
6
1
1
10
3
5
0
133
6
82
14
3
0
6
17
3
3
3
332
12
2
2
3
5
0
10
16
5
12
1
72
8
1
29
0
34
0
0
12
8
1
0
0
1
3
2
2
9
10
4
3
4
107
1
2
3
4
19
150
71
1
31
21
2
7
1
2
2
0
13
0
0
1
1
121
1821
2
6
3
3
6
10
0
602
324
1
17
23
168
4
15
2
30
714
9
6
3
23
1
3
22
0
1
6
571
2
0
118
5
23
131
5
1
456
39
0
7
9
1
4
13
682
15
14
12
10
10
0
639
2
9
0
36
299
44
2
1
590
3
20
2
11
0
10
8
9
7
1
0
55
8
7
5
176
7
2
20
12
12
1
5
20
48
0
21
3
3
17
3
2
13
0
0
0
21
3
6
19
1
1
3
0
361
57
409
25
404
1
8
14
8
25
55
0
6
1
2
14
0
3
6
6
3
2
2
8
0
1
0
4
261
3
3
2
3
30
8
0
6
137
8
0
1
7
0
2
3
52
2
18
335
4
3
3
197
103
5
63
5
9
18
624
6
1
30
10
2
8
3
28
6
12
0
8
1
2
1
2
0
1
26
14
18
13
33
8
0
4
2
56
129
136
138
2300
2
156
1
7
6
15
2
184
5
5
215
8
23
10
2
4
1
2
1
1
2
67
134
0
7
3
4
99
16
1
0
0
2
76
2
1508
7
1
0
4
35
2
7
5
17
43
12
2
9
11664
4
4
4
1
9
2
8
10
36
5
14
0
39
2
4
7
5
3
1
0
0
2
4
0
7
77
2
1
39
0
6
1
0
0
9
1
8
12
2
1
3
0
353
9
1
2
2
18
0
1
7
43
2
7
54
23
10
235
3
2
8
1
3
5
0
355
5
40
142
0
3
0
0
3
0
13
4
2
1
315
3
260
0
7
1
2
27
244
0
1
1
17
18
4
1
1
1
10
0
0
1
5
8
1
90
1
11
13
1
0
7
42
1
20
1
27
2518
303
30
59
13
38
23
3
0
0
1
10
1
3
518
1
14
33
11
383
5
18
7
94
500
0
1
0
2
1
40
2
62
2
2
17
31
10
21
24
3
12
229
0
25
68
1239
8
27
10
12
15
8
3
1
22
24
6
86
14
0
8
13
152
56
58
2
20
10
4
18
1
184
15
3
139
19
5
15
67
1
3
13
1
10
15
12
0
8
8
12
5
311
8
0
675
0
0
1
1
13
22
0
4
13
3
2
1
2
42
1
5
33
7
15
50
751
2
7
82
8
10
0
22
10
48
3
4
9
831
348
3
37
4
9
261
23
22
183
0
33
64
5
4
3
2
37
5
1
2
0
84
1
17
17
105
2
8
1
30
2
2
1
11
0
18
0
1605
19
24
0
0
1
7
3
1
540
5
46
8
5
8
4
10
0
16
7
1
4
0
0
0
3
6
3
9
26
2
571
4
0
5
2
4
123
1
11
1
0
2
685
401
2
2
2
0
2
3
0
0
0
1
27
14
0
10
1
25
458
23
25
3
0
5
6
13
0
80
1
18
1
20
2
8
14
5
3
4
8
0
3
3
5
0
6
3
9
0
304
11
25
27
5
9
2
2
2
5
2
4
2327
0
21
5
30
2
16
11
6
51
2
13
5
5
1
1
2
7
9
39
367
1
0
16
16
6
14
2
16
313
838
3
5
9
2
0
5
11
2
15
1
290
8
10
0
0
1
1
3
8
1
5
27
1
1
18
0
25
7
15
377
43
0
0
1
9
1
5
9
1
3
8
1
30
107
8
2
8
20
6
0
3
2
0
2
2
4
637
5
3
6
7
18
0
0
77
2
1
34
16
9
17
2
10
32
0
92
90
2
3
965
75
0
2
8
0
1
0
5
64
5
0
0
4
0
6
5
11
9
20
2
2
171
0
48
31
3
204
826
9
1
81
1
5
0
105
31
8
3
1
53
7
24
51
4
2
9
2
12
0
5
9
38
2
1
0
1
2
0
79
0
8
1
8
1599
3
1
1
2
3
0
34
2
508
2
0
0
21
3
1
10
46
3
0
24
2
8
1
6
1
441
1
19
2
0
11
2
1
16
38
7
2
2
3
49
19
13
16
2
40
0
1
4
131
3
1485
0
0
61
0
27
6
15
0
51
1
3
3
3
0
1
13
85
0
2
5
1
1
655
15
8
7
825
2
8
5
0
146
3
1
56
50
29
6
0
0
4
72
235
0
2
3
3
3
32
3
8
28
9
52
0
2
0
8
3
84
2
38
0
7
0
1
7
3
0
9
3
1
0
13
5
78
0
5
53
4
0
4
16
4
35
30
14
1
21
7
1
0
0
0
606
3
2
55
32
6
2
19
0
93
5
10
6
0
4
10
83
4
1
464
58
7
6
13
64
0
0
77
20
2
17
8
13
7
17
6
12
0
0
75
38
1
3
459
2
28
1
2
5
21
15
13
1
84
23
5
5
0
1
19
61
9
26
32
12
4
8
2
9
1
23
0
2
20
0
0
0
2
9
0
67
2
12
2
29
0
0
1
1
2
0
2
14
3
731
2
1
1
1
2
64
66
1
2
8
39
1
4
8
3
16
0
8
3
9
8
6
70
2
10
1
2
2
2
0
25
4
8
320
1
5
1
4
3
0
5
1
42
17
5
5
72
1
285
0
2
1
8
1
4
1
4
2
14
5
4
28
1
7
0
14
1
1
347
6
2
6
6
0
7
7
1
0
11
0
0
2
19
2
7
0
4
10
4
271
0
5
0
1
67
25
1
24
16
21
327
0
1964
833
5
0
12
49
34
1
1
3
13
2
72
91
10
2
0
8
1
40
1
3
102
2
1
2
1
0
7
0
3
0
3
6
7
3
2
24
66
0
30
37
14
7
7
0
0
0
0
1
7
1
21
0
0
9
6
2
14
0
35
0
0
13
52
6
23
4
35
0
0
74
1
79
2
12
19
1
18
2
1
9
8
1943
15
1
7
5
21
0
1
65
19
2
438
5
163
10
1
0
4
71
1
2
4
19
4
17
3
14
15
2
5
3
811
3
0
7
12
5
1
61
4
1704
747
35
1
0
3
9
3
0
3
2
6
518
2
8
23
1
7
0
8
4
2
25
0
3
11
1
3
24
5
32
3
3
1
20
2
9
3
18
23
5
67
0
6
5
1
317
2
2
11
9
65
6
2
1
8
0
1824
2
3
839
2
30
9
1
1
1
0
12
89
2
2
81
2
37
5
109
22
4
188
2
1021
2
6
49
2
0
83
1
1
21
3
9
3
11
597
0
2
1
2
5
8
7
11
16
8
4
0
0
83
50
5
3
2
0
1
4
15
1
10
1
30
10
0
12
17
2
13
6
10
9
20
1
0
18
1
3
2
1
8
136
2
13
0
1
9
9
4
10
0
42
20
0
2
26
20
1
28
1
2
16
41
0
981
4
2
3
1
2
21
1
1
6
16
5
4
142
16
0
2
54
5
4
2
0
62
14
12
2
1
110
13
1
15
1154
9
1
260
5
2
2
21
0
1
62
5
23
11
4
1
17
21
0
1
7
26
269
0
1
5
2
30
1
5
102
18
7
13
4
0
5
0
37
0
314
0
77
4
22
10
273
2
3
198
0
227
27
63
2
0
0
6
2
9
8
16
12
26
0
0
618
0
15
0
21
9
2
2
9
2
5
1
2
5
1
4
11
12
13
3
16
13
192
9
29
21
235
0
0
0
81
0
19
1
10
10
25
3
4
3
0
3
177
9
23
5
4
1
3
6
2
19
3
7
1
3
5
26
2
1
2
10
0
5
4925
16
2
3
9
1
55
7
2
15
19
0
475
2
0
1
0
0
19
1292
0
1
2
2
7
8
1
4
21
3
8
1
7
0
34
5
10
15
85
458
3
1
46
2087
10
3
0
80
0
11
1
4
5
11
3
9
9
69
58
18
3
1
32
226
2
11
30
30
7
3
1
17
0
1
2
1
1
0
3
5
163
5
14
2
8
133
2
12
4
12
0
1
1559
31
9
12
3
240
2
18
2
119
505
4
9
9
2
39
34
13
0
0
2
20
53
26
5
37
15
1
0
2
0
30
0
21
6
10
0
6
3931
56
3
19
0
10
4
70
2
1
6
111
1400
24
81
2
1
11
6
34
2
108
8
5
8
4
1
19
68
12
8
278
4
6
48
2
10
13
32
1
32
6
11
1
2
4
3
242
1
2
147
4
9
4
3
9
33
3
21
0
0
2
2
1
2
4
20
0
43
17
64
0
3
81
110
3
2
7
1
1
4
1
0
19
1
24
1
177
1
3
20
0
5
0
0
0
58
0
7
4
0
2722
2
6
2
14
15
5
1
59
6
15
1
15
1
0
102
37
1
26
9
1
2
4
33
1
1
4
5
7
1
1
1
7
10
19
3
10
9
2
22
1
9
10
5
16
1
8
5
5
6
0
898
1
2
26
0
8
9
14
25
7
2
33
0
2
18
1
15
19
116
0
1
25
4
1
10
25
4
17
6
7
3
12
0
1
35
2
13
28
70
21
1
3
98
3
1
34
1
7
3
3
2
2
59
8
21
1
1
7
37
2218
12
1
14
54
0
99
5
2
3
9
1661
15
17
2
12
21
0
7
3
5
0
61
135
9
5
19
0
0
30
1
0
7
12
3
2
12
3
2
30
11
1
5
10
3
1
5
54
255
0
1
2
2
11
31
45
0
18
2
9
1
4
41
0
2
2
6
1
1
0
2
0
23
136
17
0
1074
114
8
9
23
0
2
3
1
2
117
11
19
215
215
14
2
12
2
1
1
0
1
24
4
7
25
4
288
2
2
0
0
5
2
5
3
7
348
0
6
16
18
11
1
14
40
1
26
5
0
1
47
1
0
27
15
747
6
5
1
2
0
2
3
34
35
13
39
73
158
4
8
6
0
56
6
1
1
29
0
0
4
1
4
2
14
1
1
1
0
0
1
2
1
16
6
24
20
5
13
20
0
4
0
1
13
183
2
0
44
7
16
11
4
3
0
5
0
1
17
1
21
0
2
0
1
5
4
0
46
19
1
3
634
7
139
169
0
6
1
0
2
77
8
1
25
8
10
1
154
2
57
5
7
7
3
12
11
0
96
20
1
2
227
630
5
9
18
2
14
8
10
15
5
3
3
17
19
1
50
1
4
41
1
16
3
4
43
421
1
1
6
8
2
1
2
7
1
9
54
0
4
12
1
1
2
23
19
16
2
15
16
2
124
5
5
627
18
29
112
6
11
2
0
1
2
13
4
3
2266
17
0
12
25
14
21
3
0
0
13
1
3
19
10
0
2
1
29
9
5
9
10
0
0
9
2
5
66
6
13
0
0
4
16
30
5
12
3
13
17
3
0
7
2
4
1
177
1
4
1
6
132
1
1
0
55
3
5
23
261
12
2
0
12
0
1
5
7
48
6
19
1088
0
11
3
16
53
11
34
4
1
0
0
1
4
0
2
2
2
2
13
2
47
455
5
16
21
4
0
0
195
5
6
36
2
236
0
5
4
0
4
4116
1
0
15
14
151
12
17
1
56
27
0
6
9
46
1
9
2
1
17
2
0
19
202
7
2
0
1
21
1
3
2
0
9
1
4
1
0
5
9
21
2
7
0
0
0
73
3
5
3
10
5
1
7
2
1
20
1
21
20
13
19
12
3
39
15
2
1
7
282
0
7
4
3
331
0
139
2
1
1
5
30
21
33
0
12
28
9
0
5
1
35
14
1224
8
190
2
141
0
5
5
21
0
240
29
2
23
19
0
4
5
38
231
0
3
138
18
7
4
10
23
3
20
23
0
0
6
4
3
3
5
11
0
6
4
3
6
1
32
3
38
35
17
13
9
0
13
4
0
0
4
2
40
1
2405
1
0
2
13
78
98
1
0
4
44
1
6
5
35
6
1
0
1
24
8
8
8
2
0
7
952
1
8
3
4
4
870
0
2
0
9
0
30
5
2
44
0
2
0
0
4
0
1
10
48
16
5
313
1
29
33
19
31
0
0
0
1
20
0
1
89
10
57
2
2
0
0
39
2
5
6
0
0
52
130
1
13
206
26
48
6
0
1
6
1
162
26
1
25
3
5
1
1
1
4
20
2
17
13
12
2
3
126
1
41
14
3
1
6
4
15
5
44
1
6
2
0
10220
14
3
1
17
1
21
2
13
28
2
0
1
0
1
145
1
18
13
10
4
7
1
2
36
9
6
0
14
36
0
962
1
0
13
1
7
1
2
1
1188
20
2
0
2
2
3
0
2
3
157
175
3
2
1
0
107
3
1
5
2813
1
2
25
86
0
35
6
1
0
286
1
1
24
0
40
6
4
7
5
1
97
268
2
3
1
25
6
0
1
24
10
8
6
0
7
31
9
1
0
3
47
3
6
43
61
9
1
10
197
0
0
0
94
1
0
7
18
1
7
3
25
19
1313
84
0
9
21
4
31
6
15
133
2
166
19
4
0
2
0
1
0
4
10
44
560
1
0
0
0
16
7
24
50
0
2
22
915
5
0
1
33
185
2
1
173
0
4
52
0
50
4
174
2018
13
579
5
4
33
9
0
7
15
5
15
3
13
0
4
389
0
2
9
52
304
6
5
6
32
1634
15
116
8
1
0
8
28
8
2
5
0
30
344
0
1
7
21
49
8
2
4
1
3
0
3
8
150
0
0
7
16
1
16
19
0
7
33
0
1
8
22
0
0
1
2
1
0
42
26
5
0
0
5
12
2
2
7
0
5
12
0
10
14
12
3
79
97
535
50
636
49
5
0
0
168
13
2397
6
1
1
2
8
1
930
8
5
0
16
16
6
741
5
0
5
13
7
15
5
1
486
0
13
4
1
0
6
2
10
0
1
7
3
0
53
31
2
4
0
46
0
14
6
2
0
4
3
2
12
29
18
126
46
0
2
8
4
252
7
5
48
1
14
1
8
0
5
9
19
57
24
4
0
5
16
4
0
12
4
12
261
5
16
0
0
21
101
21
12
8
0
1
12
30
1
638
0
15
1
1
43
256
73
82
27
1
0
27
17
741
17
9
1
3
1
29
3
1148
23
1
3
2
12
11
1
5
2
2
32
35
2
3
9
27
3
2
1
1
25
1080
31
591
1
7
17
40
5
0
15
32
1734
1
2
4
6
5
24
6
68
0
5
3
27
5
5
11
31
0
3
83
121
9
348
9
29
1
39
0
22
123
2
0
20
1
2
14
3
7
4
2
4
7
0
1
350
14
1
3
2
923
21
11
1
21
62
108
5
13
13
99
1
6
0
155
27
24
1
0
1
18
3
27
0
56
0
10
3
5
0
15
13
6
13
10
263
0
11
1
581
1211
21
1
14
8
61
1
1
5
2
7
163
1284
6
2
1
2
61
247
10
22
1
3
1
72
0
1
1
1
31
7
8
24
705
274
0
1
1
9
0
2
3
1
298
0
42
1
0
2
0
0
30
49
8
16
96
0
16
7
33
1
371
2
2
14
62
17
3
3
3
0
5
10
13
32
9
0
3
4
138
54
322
3
2
1
18
405
0
68
0
2
8
1
29
75
3
2
224
1
3
2
34
6
24
2
0
73
2
6
10
2
5
131
168
2
1
14
6
12
7
14
5
3
0
886
20
35
36
0
1
5
15
0
1
14
4
1
1
1
35
0
0
2
74
15
0
3
2
186
0
7
22
0
25
3
3
1
1958
1
2
4
1
54
0
9
0
0
3
138
1
1
3
1
1
6
3
0
1
0
7
0
1
5
0
20
448
3
1
1
7
3
6
5
27
18
3
7
278
320
2
4
0
1
4064
0
28
2
1
2
146
0
7
5
3
53
12
128
4
1
1
4
14
2
680
489
6
5
4
2
44
15
2
0
151
3
43
0
3
251
2
3
1
203
6
8
1
7
0
3
28
1929
1
26
11
5
4
63
5
5594
1
17
1
2
3
2
2
1
0
20
1
0
19
155
34
16
0
3
4
6
14
2
2
2
4
615
3
6
1
3
1
5
1
14
0
23
0
10
1
1
5
7
8
2
4
4
0
0
149
193
94
1
2
1
9
2
1
0
9
3
6
133
3
10
20
1
3
3
1
1
6
21
2
44
28
3
28
24
1278
12
227
0
15
4
9
2
1
2
3
1
9
24
5
1
2
3
92
5
5
2
0
0
3
14
866
4
99
1
70
15
5
10
1
36
0
4
14
57
0
7
0
2
1
3
2
19
6
5
2
21
1
20
0
6
18
5
0
1
3
1
2
1
3
216
14
3
11
1
1
2
1
10
2
0
2
6
2
1
3
3
29
15
1
5
1
2
0
0
504
9
33
6
0
17
4
17
8
1905
11
1
1
4
24
9
2
4
4
25
6
0
1
73
0
1
313
4
1
42
5
3
14
227
29
1
27
18
3
17
0
5
1
1
5
12
30
0
124
5
7
0
5
0
4
14
2
295
2
37
61
0
1
0
12
0
8
0
0
0
6
3
0
3
2
5
300
1
5
6
18
2
3
10
0
4
1
3
1
4
4
2
287
3
48
5
4
280
2
55
1
53
496
6
2
1
3
12
3
8
55
109
4
6
1
1
10
12
23
140
1
0
8
1
3
110
2
8
3
45
7
1
0
228
0
1
8
5
2
15
25
0
3
1482
1
66
0
39
41
9
29
0
2
42
13
0
5
29
154
75
26
0
0
115
5
3
19
0
156
0
3
9
2
0
1
0
1
14
15
22
17
9
154
0
19
18
63
1
551
6
1
0
19
38
3
0
0
6
0
15
1
5
3
84
23
14
16
22
2
2
0
11
559
5
1
2
36
8
3
2
0
20
1
0
60
2
49
7
11
0
110
4
2
24
15
6
10
25
16
36
6
6
1
18
1
17
5
6
9
0
37
0
1
2
1
13071
0
4
1
87
3
1
95
30
3
1
5
29
30
43
34
1
571
129
0
51
2
23
10
83
2
18
413
2
0
0
6
11
1
1
142
0
29
349
450
3763
399
0
9
131
8
1
5
3
1
19
8
5
12
24
2
27
4
8
0
8
3
7
1
3
3
1
1
21
8
11
11
2
11
14
0
229
7
25
2
21
8
3
175
0
2
91
29
707
4
8
4
1
26
3
0
2
13
3
8
9
0
2
2
0
0
2
2
0
16
23
4
6
2
3
4
3
1578
340
8
20
33
0
16
1
0
18
259
0
85
0
7
0
32
1
2
388
5
4
3
3
1
1
1
5
68
3
0
95
25
13
10
3
8
13
2
2
14
2
115
80
0
15
0
2
12
2
36
3
7
13
246
0
110
3
2
4
1
0
136
8
40
219
75
1779
522
10
0
66
209
0
2
10
1
1
11
22
278
3
2
0
8
10
17
13
22
15
18
79
1
1
4
22
229
6
3
3
577
0
7
0
16
26
24
2
18
0
12
287
10
5
1
21
0
6
126
0
6
3
1
31
562
398
5
5
6
51
1
4
0
1
6
3
0
69
12
1
2
13
5
4
39
11
1
23
25
70
39
8
1
14
2
233
16
2
0
5
2
0
2713
1
7
0
1
433
2251
208
1
1
25
4
9
0
64
10
2
819
245
16
36
106
9
39
2
3
0
14
16
0
10
6
17
2
3
4
1
1
0
13
10
9
2
137
3
6
7
9
136
115
218
3
10
159
11
0
0
10
3
15
29
356
3
11
0
16
60
5
12
3
3
0
20
12
6
4432
62
18
1
288
3
2
1
1
2
47
2
0
0
2
7
5
1
0
414
4
88
3
0
2
10
0
7
34
1
2
5
43
0
4
0
1
7
4
1
31
7
6
5
7
4
10
0
0
30
1
0
194
16
9
4
130
9
27
8
39
21
62
0
20
3
11
0
0
3
3
621
3
16
434
1
2
0
17
25
28
0
0
154
51
2
11
28
1
0
0
6
63
0
52
24
1
2
30
22
4
315
4
4
14
3
3
5
5
18
2
15
1
4
1
1
2
1153
3
2
1
48
5
35
2
1
332
1
1
17
17
2
13
12
4
59
0
0
0
52
0
0
1335
18
1
1
1012
6
23
4
8
2
0
979
3
4
3
2
1
388
1
0
33
47
32
121
20
2
7
22
2
6
23
3
55
2
15
0
0
37
202
1
338
57
63
2
6
340
3
1
3
561
9
30
14
0
1
10
1
61
6
1222
0
3
208
0
0
1
117
29
0
2
1
6
0
53
18
2
2
19
10
5
0
6
10
1
24
1
1
66
621
13
5
3
4
5
10
59
9
151
12
11
1
21
9
3
10
1
8
1
2
4
1
0
1
3
0
1
0
3
5
7
0
1
8
85
0
0
1662
1
109
187
0
4
4
3
2
2
13
5
19
18
0
15
32
9
4
0
4
2
8
4
4
6
18
50
0
17
13
114
54
2
1
1
95
135
1
11
10
9
42
2
4
1
5
1
5
7
5
10
181
0
3
83
3
11
62
4
84
8
1
34
218
166
7
1
6
2
20
3
1
1
43
0
1
34
0
40
24
17
4
7
0
5
0
6
0
1
0
38
22
784
5
2
11
5
90
6
52
0
1
14
0
48
9
3
2
13
32
1
0
46
84
5
1
2
6
4622
3
50
3
1
52
0
142
4
11
26
11
7
21
7
0
0
2
31
49
195
3
17
5
22
5
0
363
13
18
339
18
1
1
18
3
0
3
35
124
7
4
2
1
48
128
155
1
1
20
1
26
42
0
8
1
0
1
780
5
1
13
0
10
0
25
1
23
22
3
4
3
0
2
42
13
7
3
1
2
0
84
4
623
7
70
20
2
22
0
1
2
19
3
16
2
0
34
5
1
7
3
9
26
2
0
1
713
141
2
1
6
10
0
11
6
59
8
11
19
3
8
41
0
43
1
19
27245
8
31
9
1
2
90
34
15
10
5
36
0
1
1
3
0
20
0
7
44
0
3
1767
8
183
1
15
6
20
7
3
34
5673
3
10
1
3
0
1
1
587
3
26
148
477
4
377
58
22
10
6
2
3
33
100
86
9
4
5
1
293
97
1
21
1
7
8
14
0
4
6
5
2
1
8
17
85
42
0
3
0
38
1
20
2
6
5
377
10
1
2
2
0
7
16
24
21
1
10
2
14
18
16
2836
113
1
12
8
5
8
4
8
6
3
4
7
6
173
12
25
1
2
1
14
2
0
24
24
0
0
5
0
7
16
0
2
0
614
1551
1
20
2
1
172
3
2
3
17
211
0
55
2
2
23
6
1
24
23
29
475
0
12
8
318
7
0
1
1
1400
16
0
10
0
5
104
0
2
7
21
201
43
38
1
2
3
460
0
1
4
3
12
34
1
1
24
0
9
4
0
17
3
7
0
0
3
2
9
8
0
1
35
31
1
4
3
4
3
225
0
5
0
7
3
1
4
7
5
13
2
10
9
3
0
9
4
9
26
74
19
8
10
15
20
64
6
0
0
165
9
1
0
3
7
58
2
5
4399
10
2
4
9
30
22
10
6
32
13
3
2
18
2
6
8
4
1
14
0
2
180
4
0
5
1
9
6
27
9
443
0
0
2
36
12
10
1
8
0
3
14
75
6
3
3
2
2
1
1
1
33
2
5
7
0
0
51
5
1
25
452
25
9
41
2
18
1
2
15
147
3
2
11
0
2
7
122
16
3
3
2
7
112
3
1
1
8
249
1
8
0
10
8
1
13
3
1081
3
8
6
669
9
1
11
6
2
7
1
11
2
3
3
49
2
27
4
0
52
150
253
170
1
8
370
4
5
0
0
5
20
210
28
187
10
40
10
45
9
2
1
0
408
57
0
2
3
27
4
0
4
6
0
186
0
2
86
48
3
169
11
9
108
3
0
6
20
7
0
5
6
265
17
9
1
3
2
0
145
1
2
41
3
0
1626
5
6
1
1
2
8
1
14
6
25
4
4
8
25
0
2
0
5
0
4
6
0
5
0
0
29
9
2
0
1
0
0
6
5
1
0
283
351
1
8
1
52
0
2
2
10
14
0
0
17
403
1
28
9
2
4
40
1877
21
4
0
47
1
36
7
3
1
4
1
24
3
0
236
1
37
19
11
1
1
16
17
43
1
3
2
0
3
7
5
1
0
2
0
275
0
8
1
171
6
7
2
22
2
0
0
3
0
1
0
3
4
7
470
0
73
9
373
0
2
25
5
10
0
1
2
1
1
1
0
0
31
1
1554
3
12
1
2
0
10
1011
1
63
12
5
30
5
2
36
1
6
3
2
12
6
787
0
144
0
0
6
2
0
3
1
2
7
16
21
3
2
0
2
10
9
5
477
5
13
4
9
0
0
201
3
9
26
11
6012
0
6
20
1
0
8
2
170
6
146
35
16
1
12
0
3
5
1422
22
1
